PLAYER,TEAM,GP,W,MIN,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,GP_Per36,W_Per36,DRIVES_Per36,FGM_Per36,FGA_Per36,FG%_Per36,FTM_Per36,FTA_Per36,FT%_Per36,PTS_Per36,PTS%_Per36,PASS_Per36,PASS%_Per36,AST_Per36,AST%_Per36,TO_Per36,TOV%_Per36,PF_Per36,PF%_Per36
Kyle Lowry,PHI,14,14,258,26,4,8,50.0,4,4,100.0,12,46.2,16,61.5,5,19.2,0,0.0,2,7.7,1.9534883720930232,1.9534883720930232,3.627906976744186,0.5581395348837209,1.1162790697674418,6.976744186046512,0.5581395348837209,0.5581395348837209,13.953488372093023,1.6744186046511627,6.446511627906977,2.2325581395348837,8.58139534883721,0.6976744186046512,2.6790697674418604,0.0,0.0,0.27906976744186046,1.0744186046511628
Lonnie Walker IV,PHI,3,3,68,20,6,10,60.0,6,6,100.0,18,90.0,5,25.0,1,5.0,2,10.0,3,15.0,1.5882352941176472,1.5882352941176472,10.588235294117647,3.1764705882352944,5.294117647058823,31.764705882352942,3.1764705882352944,3.1764705882352944,52.94117647058824,9.529411764705882,47.64705882352941,2.6470588235294117,13.23529411764706,0.5294117647058824,2.6470588235294117,1.0588235294117647,5.294117647058823,1.5882352941176472,7.9411764705882355
Marcus Bagley,PHI,1,1,27,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oshae Brissett,PHI,1,1,25,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1.44,1.44,1.44,1.44,1.44,144.0,0.0,0.0,0.0,2.88,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul George,PHI,15,15,488,141,23,43,53.5,17,20,85.0,65,46.1,77,54.6,27,19.1,8,5.7,10,7.1,1.1065573770491803,1.1065573770491803,10.401639344262296,1.6967213114754096,3.1721311475409837,3.9467213114754096,1.2540983606557377,1.4754098360655736,6.270491803278689,4.795081967213115,3.400819672131148,5.680327868852459,4.027868852459016,1.9918032786885245,1.4090163934426232,0.5901639344262295,0.4204918032786885,0.7377049180327868,0.5237704918032786
Quentin Grimes,PHI,29,29,689,135,29,56,51.8,24,30,80.0,84,62.2,46,34.1,9,6.7,16,11.9,14,10.4,1.5152394775036284,1.5152394775036284,7.053701015965167,1.5152394775036284,2.9259796806966616,2.706531204644412,1.2539912917271407,1.567489114658926,4.179970972423803,4.388969521044993,3.2499274310595068,2.4034833091436862,1.781712626995646,0.4702467343976778,0.3500725689404935,0.8359941944847605,0.6217706821480407,0.7314949201741654,0.5433962264150943
Reggie Jackson,PHI,11,11,166,26,8,15,53.3,0,0,0.0,17,65.4,10,38.5,2,7.7,1,3.8,0,0.0,2.385542168674699,2.385542168674699,5.63855421686747,1.7349397590361446,3.253012048192771,11.559036144578313,0.0,0.0,0.0,3.686746987951807,14.183132530120485,2.1686746987951806,8.349397590361445,0.43373493975903615,1.6698795180722892,0.21686746987951808,0.8240963855421686,0.0,0.0
Ricky Council IV,PHI,16,16,274,40,11,18,61.1,5,6,83.3,27,67.5,16,40.0,5,12.5,3,7.5,3,7.5,2.102189781021898,2.102189781021898,5.255474452554744,1.4452554744525548,2.3649635036496353,8.027737226277372,0.656934306569343,0.7883211678832117,10.944525547445254,3.547445255474453,8.86861313868613,2.102189781021898,5.255474452554744,0.656934306569343,1.6423357664233578,0.39416058394160586,0.9854014598540146,0.39416058394160586,0.9854014598540146
Tyrese Maxey,PHI,20,20,767,287,91,169,53.8,35,40,87.5,225,78.4,80,27.9,20,7.0,11,3.8,20,7.0,0.9387222946544981,0.9387222946544981,13.470664928292045,4.271186440677966,7.932203389830509,2.5251629726206,1.6427640156453716,1.8774445893089962,4.106910039113429,10.560625814863103,3.6797913950456325,3.7548891786179923,1.3095176010430247,0.9387222946544981,0.3285528031290743,0.516297262059974,0.1783572359843546,0.9387222946544981,0.3285528031290743
Bol Bol,PHX,10,10,109,11,2,4,50.0,5,6,83.3,9,81.8,3,27.3,1,9.1,1,9.1,3,27.3,3.302752293577982,3.302752293577982,3.6330275229357802,0.6605504587155964,1.3211009174311927,16.51376146788991,1.651376146788991,1.981651376146789,27.511926605504588,2.9724770642201834,27.01651376146789,0.9908256880733946,9.01651376146789,0.3302752293577982,3.005504587155963,0.3302752293577982,3.005504587155963,0.9908256880733946,9.01651376146789
Bradley Beal,PHX,22,22,701,180,41,66,62.1,19,25,76.0,101,56.1,85,47.2,18,10.0,13,7.2,13,7.2,1.1298145506419401,1.1298145506419401,9.243937232524964,2.1055634807417976,3.3894436519258204,3.1891583452211125,0.9757489300998573,1.2838801711840229,3.902995720399429,5.186875891583453,2.8810271041369475,4.365192582025678,2.4239657631954357,0.9243937232524964,0.5135520684736091,0.667617689015692,0.3697574893009986,0.667617689015692,0.3697574893009986
Cody Martin,PHX,16,16,370,55,12,24,50.0,6,8,75.0,30,54.5,25,45.5,8,14.5,2,3.6,4,7.3,1.5567567567567568,1.5567567567567568,5.351351351351352,1.1675675675675676,2.3351351351351353,4.864864864864865,0.5837837837837838,0.7783783783783784,7.297297297297297,2.9189189189189193,5.302702702702702,2.4324324324324325,4.4270270270270276,0.7783783783783784,1.4108108108108108,0.1945945945945946,0.35027027027027025,0.3891891891891892,0.7102702702702702
Collin Gillespie,PHX,12,12,167,41,8,18,44.4,4,4,100.0,21,51.2,19,46.3,2,4.9,2,4.9,2,4.9,2.586826347305389,2.586826347305389,8.838323353293413,1.7245508982035929,3.8802395209580838,9.571257485029939,0.8622754491017964,0.8622754491017964,21.556886227544908,4.526946107784431,11.037125748502994,4.095808383233533,9.980838323353293,0.4311377245508982,1.0562874251497008,0.4311377245508982,1.0562874251497008,0.4311377245508982,1.0562874251497008
Damion Lee,PHX,6,6,41,10,2,4,50.0,0,0,0.0,4,40.0,4,40.0,1,10.0,2,20.0,0,0.0,5.268292682926829,5.268292682926829,8.78048780487805,1.7560975609756098,3.5121951219512195,43.90243902439024,0.0,0.0,0.0,3.5121951219512195,35.1219512195122,3.5121951219512195,35.1219512195122,0.8780487804878049,8.78048780487805,1.7560975609756098,17.5609756097561,0.0,0.0
Devin Booker,PHX,35,35,1312,458,95,177,53.7,58,66,87.9,257,56.1,220,48.0,56,12.2,20,4.4,33,7.2,0.9603658536585366,0.9603658536585366,12.567073170731707,2.6067073170731705,4.856707317073171,1.4734756097560977,1.5914634146341462,1.8109756097560976,2.4118902439024392,7.051829268292683,1.5393292682926831,6.036585365853659,1.3170731707317072,1.5365853658536586,0.3347560975609756,0.5487804878048781,0.12073170731707318,0.9054878048780488,0.1975609756097561
Grayson Allen,PHX,29,29,679,135,21,49,42.9,27,30,90.0,70,51.9,63,46.7,17,12.6,5,3.7,15,11.1,1.5375552282768779,1.5375552282768779,7.157584683357879,1.1134020618556701,2.5979381443298966,2.274521354933726,1.4315169366715756,1.5905743740795288,4.771723122238586,3.7113402061855667,2.7516936671575842,3.3402061855670104,2.4759941089838,0.9013254786450663,0.668041237113402,0.2650957290132548,0.19617083946980857,0.7952871870397644,0.5885125184094256
Jalen Bridges,PHX,1,1,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Durant,PHX,33,33,1183,327,109,190,57.4,47,54,87.0,277,84.7,88,26.9,30,9.2,15,4.6,28,8.6,1.0042265426880812,1.0042265426880812,9.95097210481826,3.3169907016060862,5.781910397295013,1.7467455621301775,1.430262045646661,1.643279797125951,2.647506339814032,8.429416737109044,2.577514792899408,2.6779374471682162,0.8185967878275571,0.9129332206255283,0.27996618765849535,0.45646661031276414,0.13998309382924767,0.8520710059171598,0.2617075232459848
Mason Plumlee,PHX,33,33,547,23,2,5,40.0,1,4,25.0,5,21.7,13,56.5,2,8.7,1,4.3,2,8.7,2.1718464351005484,2.1718464351005484,1.5137111517367459,0.1316270566727605,0.3290676416819013,2.6325411334552102,0.06581352833638025,0.263254113345521,1.6453382084095063,0.3290676416819013,1.4281535648994514,0.8555758683729433,3.7184643510054842,0.1316270566727605,0.5725776965265081,0.06581352833638025,0.28299817184643505,0.1316270566727605,0.5725776965265081
Monté Morris,PHX,21,21,231,41,6,22,27.3,2,2,100.0,14,34.1,18,43.9,3,7.3,0,0.0,1,2.4,3.272727272727273,3.272727272727273,6.38961038961039,0.9350649350649352,3.4285714285714284,4.254545454545455,0.3116883116883117,0.3116883116883117,15.584415584415584,2.1818181818181817,5.314285714285714,2.8051948051948052,6.841558441558441,0.4675324675324676,1.1376623376623378,0.0,0.0,0.15584415584415584,0.37402597402597404
Nick Richards,PHX,17,17,427,9,2,3,66.7,2,2,100.0,6,66.7,3,33.3,1,11.1,2,22.2,1,11.1,1.4332552693208431,1.4332552693208431,0.7587822014051522,0.1686182669789227,0.2529274004683841,5.623419203747073,0.1686182669789227,0.1686182669789227,8.430913348946136,0.5058548009367682,5.623419203747073,0.2529274004683841,2.807494145199063,0.08430913348946135,0.935831381733021,0.1686182669789227,1.871662763466042,0.08430913348946135,0.935831381733021
Oso Ighodaro,PHX,25,25,452,16,5,7,71.4,1,2,50.0,11,68.8,8,50.0,0,0.0,0,0.0,1,6.3,1.9911504424778763,1.9911504424778763,1.2743362831858407,0.39823008849557523,0.5575221238938053,5.686725663716814,0.07964601769911504,0.1592920353982301,3.9823008849557526,0.8761061946902655,5.479646017699115,0.6371681415929203,3.9823008849557526,0.0,0.0,0.0,0.0,0.07964601769911504,0.5017699115044247
Royce O'Neale,PHX,33,33,803,50,11,24,45.8,0,0,0.0,23,46.0,23,46.0,3,6.0,3,6.0,0,0.0,1.4794520547945205,1.4794520547945205,2.2415940224159403,0.4931506849315068,1.0759651307596514,2.053300124533001,0.0,0.0,0.0,1.0311332503113324,2.062266500622665,1.0311332503113324,2.062266500622665,0.13449564134495642,0.26899128268991285,0.13449564134495642,0.26899128268991285,0.0,0.0
Ryan Dunn,PHX,32,32,631,66,12,29,41.4,1,4,25.0,25,37.9,30,45.5,6,9.1,3,4.5,2,3.0,1.8256735340729002,1.8256735340729002,3.7654516640253566,0.6846275752773376,1.6545166402535658,2.3619651347068142,0.05705229793977813,0.22820919175911253,1.4263074484944531,1.4263074484944531,2.162282091917591,1.7115689381933439,2.595879556259905,0.3423137876386688,0.5191759112519809,0.1711568938193344,0.2567353407290016,0.11410459587955626,0.1711568938193344
TyTy Washington Jr.,PHX,4,4,10,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,14.4,14.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,360.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyus Jones,PHX,36,36,1014,163,39,78,50.0,8,8,100.0,86,52.8,72,44.2,15,9.2,4,2.5,4,2.5,1.2781065088757397,1.2781065088757397,5.78698224852071,1.3846153846153846,2.769230769230769,1.775147928994083,0.28402366863905326,0.28402366863905326,3.550295857988166,3.0532544378698225,1.8745562130177513,2.5562130177514795,1.5692307692307694,0.5325443786982248,0.3266272189349112,0.14201183431952663,0.08875739644970414,0.14201183431952663,0.08875739644970414
Vasilije Micic,PHX,8,8,134,41,7,19,36.8,4,4,100.0,19,46.3,17,41.5,6,14.6,2,4.9,2,4.9,2.1492537313432836,2.1492537313432836,11.014925373134329,1.880597014925373,5.104477611940299,9.886567164179105,1.0746268656716418,1.0746268656716418,26.865671641791046,5.104477611940299,12.438805970149254,4.567164179104478,11.149253731343284,1.6119402985074627,3.9223880597014924,0.5373134328358209,1.3164179104477614,0.5373134328358209,1.3164179104477614
Anfernee Simons,POR,28,28,917,270,74,147,50.3,39,42,92.9,191,70.7,82,30.4,19,7.0,14,5.2,21,7.8,1.099236641221374,1.099236641221374,10.59978189749182,2.9051254089422027,5.770992366412213,1.9747001090512541,1.5310796074154853,1.6488549618320612,3.6471101417666305,7.498364231188659,2.77557251908397,3.219193020719738,1.1934569247546347,0.7459105779716467,0.2748091603053435,0.549618320610687,0.20414394765539803,0.8244274809160306,0.30621592148309706
Bryce McGowens,POR,8,8,20,7,0,4,0.0,4,4,100.0,4,57.1,1,14.3,1,14.3,0,0.0,2,28.6,14.4,14.4,12.6,0.0,7.2,0.0,7.2,7.2,180.0,7.2,102.78,1.8,25.740000000000002,1.8,25.740000000000002,0.0,0.0,3.6,51.480000000000004
Dalano Banton,POR,28,28,480,168,35,70,50.0,20,28,71.4,94,56.0,72,42.9,14,8.3,8,4.8,14,8.3,2.1,2.1,12.6,2.625,5.25,3.75,1.5,2.1,5.355,7.05,4.2,5.3999999999999995,3.2175,1.05,0.6225,0.6,0.36,1.05,0.6225
Deandre Ayton,POR,17,17,570,21,5,14,35.7,1,2,50.0,11,52.4,4,19.0,1,4.8,2,9.5,1,4.8,1.0736842105263158,1.0736842105263158,1.3263157894736841,0.3157894736842105,0.8842105263157894,2.254736842105263,0.06315789473684211,0.12631578947368421,3.1578947368421053,0.6947368421052632,3.309473684210526,0.25263157894736843,1.2,0.06315789473684211,0.30315789473684207,0.12631578947368421,0.6,0.06315789473684211,0.30315789473684207
Deni Avdija,POR,33,33,981,349,65,113,57.5,68,86,79.1,208,59.6,154,44.1,31,8.9,24,6.9,44,12.6,1.2110091743119265,1.2110091743119265,12.807339449541285,2.3853211009174315,4.146788990825688,2.1100917431192663,2.4954128440366974,3.1559633027522933,2.902752293577981,7.63302752293578,2.1871559633027524,5.651376146788991,1.618348623853211,1.1376146788990826,0.326605504587156,0.8807339449541285,0.25321100917431194,1.614678899082569,0.4623853211009174
Donovan Clingan,POR,29,29,577,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1.8093587521663779,1.8093587521663779,0.12478336221837087,0.0,0.062391681109185436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062391681109185436,3.1195840554592724,0.0,0.0
Duop Reath,POR,19,19,182,11,3,9,33.3,0,0,0.0,6,54.5,1,9.1,1,9.1,1,9.1,0,0.0,3.758241758241758,3.758241758241758,2.1758241758241756,0.5934065934065934,1.7802197802197801,6.5868131868131865,0.0,0.0,0.0,1.1868131868131868,10.78021978021978,0.19780219780219782,1.7999999999999998,0.19780219780219782,1.7999999999999998,0.19780219780219782,1.7999999999999998,0.0,0.0
Jabari Walker,POR,23,23,277,32,8,16,50.0,9,10,90.0,25,78.1,8,25.0,1,3.1,2,6.3,5,15.6,2.9891696750902526,2.9891696750902526,4.158844765342961,1.0397111913357402,2.0794223826714804,6.498194945848375,1.1696750902527075,1.2996389891696751,11.696750902527077,3.2490974729241877,10.150180505415161,1.0397111913357402,3.2490974729241877,0.12996389891696752,0.40288808664259934,0.25992779783393505,0.8187725631768953,0.6498194945848376,2.027436823104693
Jerami Grant,POR,22,22,737,164,25,71,35.2,29,34,85.3,81,49.4,57,34.8,13,7.9,12,7.3,17,10.4,1.0746268656716418,1.0746268656716418,8.010854816824965,1.2211668928086838,3.4681139755766623,1.7194029850746269,1.4165535956580733,1.66078697421981,4.166621438263229,3.956580732700136,2.413025780189959,2.784260515603799,1.699864314789688,0.6350067842605156,0.3858887381275441,0.5861601085481682,0.3565807327001356,0.830393487109905,0.5080054274084125
Justin Minaya,POR,8,8,48,10,0,0,0.0,1,2,50.0,1,10.0,7,70.0,2,20.0,2,20.0,1,10.0,6.0,6.0,7.5,0.0,0.0,0.0,0.75,1.5,37.5,0.75,7.5,5.25,52.5,1.5,15.0,1.5,15.0,0.75,7.5
Kris Murray,POR,31,31,488,70,18,31,58.1,1,8,12.5,39,55.7,25,35.7,5,7.1,8,11.4,4,5.7,2.2868852459016393,2.2868852459016393,5.163934426229508,1.3278688524590163,2.2868852459016393,4.286065573770492,0.07377049180327869,0.5901639344262295,0.9221311475409837,2.877049180327869,4.109016393442623,1.8442622950819674,2.6336065573770493,0.3688524590163934,0.5237704918032786,0.5901639344262295,0.840983606557377,0.29508196721311475,0.4204918032786885
Matisse Thybulle,POR,8,8,161,25,1,13,7.7,0,2,0.0,2,8.0,7,28.0,2,8.0,2,8.0,1,4.0,1.7888198757763973,1.7888198757763973,5.590062111801242,0.22360248447204967,2.906832298136646,1.7217391304347827,0.0,0.44720496894409933,0.0,0.44720496894409933,1.7888198757763973,1.5652173913043477,6.260869565217391,0.44720496894409933,1.7888198757763973,0.44720496894409933,1.7888198757763973,0.22360248447204967,0.8944099378881987
Rayan Rupert,POR,23,23,162,29,3,8,37.5,2,2,100.0,9,31.0,12,41.4,0,0.0,5,17.2,1,3.4,5.111111111111111,5.111111111111111,6.444444444444444,0.6666666666666666,1.7777777777777777,8.333333333333334,0.4444444444444444,0.4444444444444444,22.22222222222222,2.0,6.888888888888888,2.6666666666666665,9.2,0.0,0.0,1.1111111111111112,3.822222222222222,0.2222222222222222,0.7555555555555555
Robert Williams III,POR,7,7,138,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8260869565217392,1.8260869565217392,0.2608695652173913,0.2608695652173913,0.2608695652173913,26.08695652173913,0.0,0.0,0.0,0.5217391304347826,52.17391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scoot Henderson,POR,30,30,784,333,58,120,48.3,26,32,81.3,145,43.5,147,44.1,42,12.6,39,11.7,16,4.8,1.3775510204081634,1.3775510204081634,15.290816326530614,2.663265306122449,5.510204081632653,2.2178571428571425,1.1938775510204083,1.4693877551020407,3.733163265306122,6.658163265306122,1.9974489795918366,6.75,2.025,1.9285714285714284,0.5785714285714285,1.7908163265306123,0.5372448979591836,0.7346938775510203,0.2204081632653061
Shaedon Sharpe,POR,32,32,997,262,73,131,55.7,38,46,82.6,193,73.7,80,30.5,13,5.0,20,7.6,23,8.8,1.1554663991975929,1.1554663991975929,9.460381143430292,2.6359077231695087,4.730190571715146,2.01123370110331,1.3721163490471415,1.6609829488465395,2.982547642928786,6.968906720160481,2.661183550651956,2.8886659979939817,1.1013039117352057,0.46940822467402205,0.18054162487462386,0.7221664994984954,0.27442326980942827,0.8304914744232698,0.317753259779338
Sidy Cissoko,POR,11,11,54,8,3,3,100.0,0,0,0.0,6,75.0,5,62.5,3,37.5,0,0.0,0,0.0,7.333333333333333,7.333333333333333,5.333333333333333,2.0,2.0,66.66666666666667,0.0,0.0,0.0,4.0,50.0,3.333333333333333,41.66666666666667,2.0,25.0,0.0,0.0,0.0,0.0
Toumani Camara,POR,33,33,1114,147,35,61,57.4,11,16,68.8,83,56.5,56,38.1,12,8.2,15,10.2,8,5.4,1.066427289048474,1.066427289048474,4.7504488330341115,1.1310592459605027,1.971274685816876,1.8549371633752245,0.35547576301615796,0.5170556552962298,2.2233393177737883,2.682226211849192,1.8258527827648114,1.8096947935368044,1.2312387791741473,0.3877917414721724,0.26499102333931773,0.4847396768402154,0.32962298025134645,0.2585278276481149,0.17450628366247756
DeMar DeRozan,SAC,38,38,1327,361,102,173,59.0,53,64,82.8,267,74.0,133,36.8,36,10.0,17,4.7,32,8.9,1.0308967596081386,1.0308967596081386,9.793519216277318,2.767143933685004,4.693293142426526,1.60060286360211,1.4378296910324038,1.736247174076865,2.2462697814619443,7.243406179351922,2.0075357950263752,3.6081386586284854,0.9983421250941973,0.9766390354182366,0.2712886209495102,0.4611906556141673,0.12750565184626977,0.8681235870384325,0.24144687264506406
Devin Carter,SAC,18,18,231,59,8,27,29.6,2,4,50.0,19,32.2,21,35.6,6,10.2,8,13.6,2,3.4,2.8051948051948052,2.8051948051948052,9.194805194805195,1.2467532467532467,4.207792207792208,4.612987012987013,0.3116883116883117,0.6233766233766234,7.792207792207792,2.961038961038961,5.0181818181818185,3.272727272727273,5.548051948051948,0.9350649350649352,1.5896103896103895,1.2467532467532467,2.1194805194805193,0.3116883116883117,0.5298701298701298
Domantas Sabonis,SAC,36,36,1200,119,25,43,58.1,11,18,61.1,63,52.9,50,42.0,11,9.2,9,7.6,9,7.6,1.08,1.08,3.57,0.75,1.29,1.743,0.33,0.54,1.833,1.89,1.5870000000000002,1.5,1.2600000000000002,0.33,0.27599999999999997,0.27,0.22799999999999998,0.27,0.22799999999999998
Doug McDermott,SAC,21,21,138,4,0,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.478260869565218,5.478260869565218,1.0434782608695652,0.0,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Jones,SAC,19,19,128,6,3,5,60.0,0,0,0.0,6,100.0,1,16.7,0,0.0,0,0.0,0,0.0,5.34375,5.34375,1.6875,0.84375,1.40625,16.875,0.0,0.0,0.0,1.6875,28.125,0.28125,4.6968749999999995,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Crawford,SAC,7,7,20,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0,12.6,12.6,7.2,1.8,3.6,90.0,0.0,0.0,0.0,3.6,90.0,3.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae Crowder,SAC,3,3,44,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,2.454545454545454,2.454545454545454,1.6363636363636365,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,40.909090909090914,0.0,0.0
Jake LaRavia,SAC,40,40,805,177,15,49,30.6,19,24,79.2,51,28.8,95,53.7,26,14.7,18,10.2,12,6.8,1.7888198757763973,1.7888198757763973,7.915527950310558,0.6708074534161491,2.191304347826087,1.368447204968944,0.8496894409937888,1.0732919254658384,3.5418633540372673,2.280745341614907,1.2879503105590062,4.248447204968944,2.401490683229814,1.1627329192546583,0.657391304347826,0.8049689440993789,0.4561490683229813,0.5366459627329192,0.30409937888198757
Jalen McDaniels,SAC,2,2,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Valančiūnas,SAC,23,23,463,17,8,13,61.5,2,2,100.0,18,105.9,1,5.9,0,0.0,2,11.8,1,5.9,1.7883369330453565,1.7883369330453565,1.3218142548596112,0.6220302375809935,1.0107991360691144,4.781857451403888,0.15550755939524838,0.15550755939524838,7.775377969762419,1.3995680345572354,8.234125269978403,0.07775377969762419,0.45874730021598276,0.0,0.0,0.15550755939524838,0.9174946004319655,0.07775377969762419,0.45874730021598276
Keegan Murray,SAC,36,36,1215,142,43,80,53.8,4,4,100.0,92,64.8,51,35.9,13,9.2,6,4.2,2,1.4,1.0666666666666667,1.0666666666666667,4.207407407407407,1.274074074074074,2.3703703703703707,1.594074074074074,0.11851851851851852,0.11851851851851852,2.962962962962963,2.725925925925926,1.92,1.511111111111111,1.0637037037037036,0.3851851851851852,0.2725925925925926,0.17777777777777778,0.12444444444444445,0.05925925925925926,0.04148148148148147
Keon Ellis,SAC,39,39,998,81,12,22,54.5,4,6,66.7,29,35.8,45,55.6,9,11.1,11,13.6,3,3.7,1.4068136272545089,1.4068136272545089,2.9218436873747495,0.43286573146292584,0.7935871743486974,1.9659318637274548,0.1442885771543086,0.21643286573146292,2.4060120240480964,1.0460921843687374,1.2913827655310621,1.623246492985972,2.0056112224448897,0.3246492985971944,0.4004008016032064,0.3967935871743487,0.4905811623246493,0.10821643286573146,0.13346693386773548
Malik Monk,SAC,36,36,1103,434,96,184,52.2,30,32,93.8,226,52.1,199,45.9,63,14.5,24,5.5,16,3.7,1.1749773345421577,1.1749773345421577,14.165004533091569,3.1332728921124207,6.00543970988214,1.7037171350861287,0.9791477787851315,1.0444242973708069,3.0614687216681773,7.376246600181323,1.700453309156845,6.495013599274706,1.498096101541251,2.0562103354487764,0.4732547597461469,0.7833182230281052,0.17951042611060744,0.5222121486854034,0.12076155938349956
Markelle Fultz,SAC,9,9,93,24,6,11,54.5,0,0,0.0,12,50.0,10,41.7,2,8.3,2,8.3,0,0.0,3.4838709677419355,3.4838709677419355,9.29032258064516,2.32258064516129,4.258064516129032,21.096774193548388,0.0,0.0,0.0,4.64516129032258,19.354838709677416,3.870967741935484,16.14193548387097,0.7741935483870969,3.2129032258064516,0.7741935483870969,3.2129032258064516,0.0,0.0
Mason Jones,SAC,4,4,17,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,2,50.0,0,0.0,0,0.0,8.470588235294118,8.470588235294118,8.470588235294118,4.235294117647059,4.235294117647059,211.76470588235296,0.0,0.0,0.0,8.470588235294118,211.76470588235296,4.235294117647059,105.88235294117648,4.235294117647059,105.88235294117648,0.0,0.0,0.0,0.0
Skal Labissiere,SAC,2,2,6,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Taylor,SAC,1,1,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Lyles,SAC,34,34,703,43,7,14,50.0,7,12,58.3,22,51.2,20,46.5,4,9.3,2,4.7,6,14.0,1.7411095305832147,1.7411095305832147,2.20199146514936,0.3584637268847795,0.716927453769559,2.5604551920341394,0.3584637268847795,0.6145092460881936,2.9854907539118063,1.1266002844950214,2.621906116642959,1.0241820768136558,2.3812233285917497,0.20483641536273117,0.47624466571835,0.10241820768136559,0.24068278805120913,0.3072546230440968,0.716927453769559
Zach LaVine,SAC,32,32,1112,258,55,98,56.1,36,44,81.8,150,58.1,96,37.2,21,8.1,25,9.7,22,8.5,1.0359712230215827,1.0359712230215827,8.352517985611511,1.7805755395683454,3.172661870503597,1.8161870503597122,1.1654676258992807,1.424460431654676,2.648201438848921,4.856115107913669,1.8809352517985611,3.1079136690647484,1.20431654676259,0.6798561151079137,0.26223021582733813,0.8093525179856115,0.31402877697841725,0.712230215827338,0.2751798561151079
Bismack Biyombo,SAS,10,10,180,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,2.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Wesley,SAS,23,23,277,86,11,23,47.8,8,14,57.1,30,34.9,47,54.7,14,16.3,8,9.3,7,8.1,2.9891696750902526,2.9891696750902526,11.176895306859207,1.4296028880866427,2.9891696750902526,6.212274368231046,1.0397111913357402,1.819494584837545,7.420938628158845,3.898916967509025,4.535740072202166,6.108303249097473,7.1090252707581225,1.819494584837545,2.1184115523465703,1.0397111913357402,1.2086642599277981,0.9097472924187725,1.0527075812274367
Charles Bassey,SAS,14,14,138,3,1,2,50.0,2,2,100.0,4,133.3,0,0.0,0,0.0,0,0.0,1,33.3,3.6521739130434785,3.6521739130434785,0.7826086956521738,0.2608695652173913,0.5217391304347826,13.043478260869565,0.5217391304347826,0.5217391304347826,26.08695652173913,1.0434782608695652,34.77391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,8.686956521739129
